,1_1,1_2,1_3,1_4,2_1,2_2,2_3,2_4
LSM12 homolog (S. cerevisiae),0,0,0,-1,0,-1,-1,-1
Ras-related GTP binding D,0,0,0,1,0,-1,-1,-1
metallothionein 1M,-1,0,0,1,0,-1,-1,-1
NDC1 transmembrane nucleoporin,0,-1,1,-1,1,-1,-1,-1
cms1 ribosomal small subunit homolog (yeast),0,0,1,1,1,-1,-1,-1
RAD54-like (S. cerevisiae),0,1,1,0,1,-1,-1,-1
"filamin B, beta",0,-1,0,0,0,-1,-1,-1
long intergenic non-protein coding RNA 571,0,0,0,1,1,-1,-1,-1
"homocysteine-inducible, endoplasmic reticulum stress-inducible, ubiquitin-like domain member 1",-1,1,1,1,0,-1,-1,-1
proliferating cell nuclear antigen,0,0,1,0,0,-1,-1,-1
serum amyloid A-like 1,0,-1,0,-1,1,-1,-1,-1
regulator of G-protein signaling 20,1,0,1,1,1,-1,-1,-1
SRSF protein kinase 1,0,0,0,0,0,-1,-1,-1
"presenilin associated, rhomboid-like",0,-1,0,0,0,-1,-1,-1
"replication protein A2, 32kDa",0,-1,-1,-1,-1,-1,-1,-1
mitogen-activated protein kinase kinase 1,0,0,0,0,0,-1,-1,-1
cathepsin L pseudogene 2,0,1,0,0,0,-1,-1,-1
cysteinyl-tRNA synthetase,0,0,0,-1,1,-1,-1,-1
"centromere protein F, 350/400kDa",1,0,0,-1,1,-1,-1,-1
