,1_1,1_2,1_3,1_4,2_1,2_2,2_3,2_4
"fucosyltransferase 1 (galactoside 2-alpha-L-fucosyltransferase, H blood group)",0,0,0,1,0,-1,0,-1
BEN domain containing 7,0,0,-1,0,0,-1,0,-1
adenylate kinase 2,0,-1,0,-1,0,-1,0,-1
enoyl CoA hydratase domain containing 2,-1,-1,-1,0,-1,-1,0,-1
calcitonin-related polypeptide alpha,0,0,0,0,1,-1,0,-1
ring finger protein 185,0,-1,-1,-1,0,-1,0,-1
lnc-RBM11-1:1,0,0,1,1,0,-1,0,-1
"caspase 2, apoptosis-related cysteine peptidase",1,0,1,-1,0,-1,0,-1
"histone cluster 1, H4l",0,0,0,0,0,-1,0,-1
SH3 domain binding glutamate-rich protein,1,1,1,0,1,-1,0,-1
"family with sequence similarity 107, member B",0,1,-1,0,0,-1,0,-1
centrosomal protein 152kDa,0,0,1,0,1,-1,0,-1
cysteine-rich tail protein 1,0,0,1,0,0,-1,0,-1
nucleolar protein 9,0,0,0,0,0,-1,0,-1
minichromosome maintenance complex component 8,0,0,1,0,1,-1,0,-1
tetratricopeptide repeat domain 4,0,0,0,0,0,-1,0,-1
retinol dehydrogenase 12 (all-trans/9-cis/11-cis),0,0,0,1,0,-1,0,-1
"solute carrier family 38, member 1",1,1,-1,1,1,-1,0,-1
RNASEH1 antisense RNA 1,1,-1,0,-1,0,-1,0,-1
"cytochrome P450, family 27, subfamily B, polypeptide 1",0,0,0,-1,1,-1,0,-1
exoribonuclease 1,1,-1,0,0,0,-1,0,-1
kinesin family member C1,0,0,1,0,1,-1,0,-1
"tumor necrosis factor receptor superfamily, member 12A",1,-1,1,-1,-1,-1,0,-1
"polymerase (DNA directed), epsilon, catalytic subunit",0,1,1,1,0,-1,0,-1
frataxin,0,0,0,0,0,-1,0,-1
"methionine adenosyltransferase II, alpha",0,0,0,0,0,-1,0,-1
Opa interacting protein 5,0,-1,1,-1,1,-1,0,-1
methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 1-like,0,-1,0,0,1,-1,0,-1
caveolin 2,0,0,1,-1,1,-1,0,-1
BUB1 mitotic checkpoint serine/threonine kinase,1,0,1,0,1,-1,0,-1
YEATS domain containing 4,0,0,0,0,-1,-1,0,-1
"solute carrier family 35, member G2",1,1,1,1,1,-1,0,-1
ubiquitin-conjugating enzyme E2N,0,1,0,0,0,-1,0,-1
nuclear receptor corepressor 1,0,0,0,0,0,-1,0,-1
exportin 5,0,-1,0,-1,0,-1,0,-1
cytoskeleton associated protein 2-like,0,0,1,-1,1,-1,0,-1
ubiquitin specific peptidase 37,0,0,0,0,-1,-1,0,-1
chromosome 10 open reading frame 2,1,-1,0,-1,0,-1,0,-1
PHD finger protein 19,0,-1,0,-1,0,-1,0,-1
MAX dimerization protein 1,1,0,0,0,0,-1,0,-1
"phosphoribosylglycinamide formyltransferase, phosphoribosylglycinamide synthetase, phosphoribosylaminoimidazole synthetase",0,0,0,0,1,-1,0,-1
"ATP-binding cassette, sub-family E (OABP), member 1",0,-1,-1,-1,-1,-1,0,-1
Morf4 family associated protein 1,0,-1,0,0,0,-1,0,-1
"CTF8, chromosome transmission fidelity factor 8 homolog (S. cerevisiae)",0,-1,0,0,0,-1,0,-1
glutamate-ammonia ligase,-1,-1,-1,0,-1,-1,0,-1
uncharacterized LOC102724640,0,-1,-1,0,-1,-1,0,-1
"potassium channel, calcium activated large conductance subfamily M alpha, member 1",0,0,0,0,1,-1,0,-1
myeloid cell leukemia 1,0,-1,-1,-1,0,-1,0,-1
MIR503 host gene (non-protein coding),1,0,0,0,0,-1,0,-1
ubiquitin specific peptidase 40,0,0,0,-1,0,-1,0,-1
