,1_1,1_2,1_3,1_4,2_1,2_2,2_3,2_4
lysosomal trafficking regulator,-1,0,0,1,0,1,0,1
dorsal root ganglia homeobox,0,-1,-1,0,-1,1,0,1
long intergenic non-protein coding RNA 632,0,-1,-1,1,-1,1,0,1
long intergenic non-protein coding RNA 626,0,0,0,0,0,1,0,1
von Willebrand factor C and EGF domains,-1,0,-1,0,0,1,0,1
SH3-domain GRB2-like (endophilin) interacting protein 1,0,1,-1,1,1,1,0,1
uncharacterized LOC102725126,-1,1,0,1,0,1,0,1
HECT domain containing E3 ubiquitin protein ligase 4,0,1,0,1,0,1,0,1
chromosome 5 open reading frame 42,0,0,-1,0,0,1,0,1
NIPA-like domain containing 4,0,0,0,1,0,1,0,1
lnc-C14orf118-1:4,0,-1,-1,-1,-1,1,0,1
cytochrome b reductase 1,-1,-1,0,-1,-1,1,0,1
apoptosis-associated tyrosine kinase,0,0,0,1,0,1,0,1
receptor (chemosensory) transporter protein 4,0,1,0,-1,0,1,0,1
stonin 2,0,-1,1,-1,-1,1,0,1
cofilin 2 (muscle),0,0,0,1,0,1,0,1
allograft inflammatory factor 1-like,-1,-1,0,0,-1,1,0,1
"cadherin 18, type 2",0,1,0,1,1,1,0,1
"solute carrier family 27 (fatty acid transporter), member 1",-1,-1,0,1,-1,1,0,1
"zinc finger, MYND-type containing 8",0,0,-1,-1,-1,1,0,1
long intergenic non-protein coding RNA 632,0,0,-1,0,-1,1,0,1
"family with sequence similarity 198, member B",0,-1,-1,-1,-1,1,0,1
occludin/ELL domain containing 1,0,0,1,0,0,1,0,1
"solute carrier family 25 (mitochondrial carrier; phosphate carrier), member 24",1,-1,0,-1,0,1,0,1
N-acetyltransferase 2 (arylamine N-acetyltransferase),0,0,0,0,0,1,0,1
long intergenic non-protein coding RNA 882,-1,1,1,1,0,1,0,1
ZNF295 antisense RNA 1,1,0,1,0,0,1,0,1
long intergenic non-protein coding RNA 882,-1,1,1,1,0,1,0,1
ecotropic viral integration site 2A,0,1,0,1,-1,1,0,1
lnc-TMPRSS15-1:1,0,0,0,0,0,1,0,1
angiopoietin 1,0,1,1,1,1,1,0,1
hydroxysteroid (11-beta) dehydrogenase 1,0,1,0,1,0,1,0,1
"actin, gamma 2, smooth muscle, enteric",1,1,1,-1,1,1,0,1
uncharacterized LOC100507420,1,0,0,0,0,1,0,1
"nuclear factor, erythroid 2",1,1,1,0,0,1,0,1
"ST3 beta-galactoside alpha-2,3-sialyltransferase 5",-1,1,0,-1,0,1,0,1
pre-B-cell leukemia homeobox 2,0,0,1,0,0,1,0,1
intercellular adhesion molecule 3,0,0,1,1,1,1,0,1
Kazal-type serine peptidase inhibitor domain 1,-1,1,1,-1,-1,1,0,1
"cytochrome b561 family, member A3",0,1,1,1,0,1,0,1
"transient receptor potential cation channel, subfamily M, member 8",-1,-1,0,-1,-1,1,0,1
dipeptidyl-peptidase 4,0,0,1,0,0,1,0,1
LPP antisense RNA 2,0,0,1,0,0,1,0,1
"cyclin-dependent kinase inhibitor 1B (p27, Kip1)",-1,0,-1,0,-1,1,0,1
interleukin 4 induced 1,1,1,0,0,1,1,0,1
smoothelin-like 2,0,0,0,0,0,1,0,1
TraB domain containing 2A,-1,1,0,0,0,1,0,1
long intergenic non-protein coding RNA 112,-1,-1,-1,1,-1,1,0,1
ankyrin repeat and SOCS box containing 9,0,0,0,-1,0,1,0,1
uncharacterized LOC153684,-1,-1,-1,-1,-1,1,0,1
"synaptosomal-associated protein, 25kDa",-1,1,1,1,1,1,0,1
vesicle-associated membrane protein 8,1,0,0,0,-1,1,0,1
PRKAR2A antisense RNA 1,0,0,1,0,-1,1,0,1
calcium channel flower domain containing 1,0,1,1,0,0,1,0,1
lnc-LY96-2:1,0,0,0,0,0,1,0,1
stearoyl-CoA desaturase 5,0,0,1,1,0,1,0,1
chromosome 4 open reading frame 33,0,0,-1,1,0,1,0,1
ankyrin repeat and death domain containing 1A,-1,-1,0,0,0,1,0,1
uncharacterized LOC102723886,0,0,0,0,0,1,0,1
"beaded filament structural protein 1, filensin",0,0,1,1,1,1,0,1
hedgehog acyltransferase,-1,-1,1,0,-1,1,0,1
APCDD1L antisense RNA 1 (head to head),-1,-1,-1,-1,0,1,0,1
"lanosterol synthase (2,3-oxidosqualene-lanosterol cyclase)",-1,0,0,0,0,1,0,1
tektin 5,0,0,0,0,0,1,0,1
lactase-like,1,-1,1,-1,1,1,0,1
4-aminobutyrate aminotransferase,0,1,0,0,-1,1,0,1
lactate dehydrogenase D,0,0,1,1,0,1,0,1
oxysterol binding protein 2,0,1,1,1,1,1,0,1
"nuclear factor of activated T-cells, cytoplasmic, calcineurin-dependent 4",-1,-1,-1,-1,-1,1,0,1
DNA-damage-inducible transcript 4-like,-1,-1,0,0,-1,1,0,1
t-complex 10-like,1,1,0,0,0,1,0,1
"protein phosphatase, Mg2+/Mn2+ dependent, 1K",-1,1,-1,1,0,1,0,1
"zinc finger, DHHC-type containing 24",0,1,1,0,1,1,0,1
"chemokine (C-X-C motif) ligand 1 (melanoma growth stimulating activity, alpha)",0,0,-1,0,-1,1,0,1
EF-hand calcium binding domain 1,0,0,-1,-1,-1,1,0,1
uncharacterized LOC283387,0,-1,0,-1,-1,1,0,1
coiled-coil domain containing 103,0,1,1,-1,-1,1,0,1
murine retrovirus integration site 1 homolog,0,1,1,1,1,1,0,1
kin of IRRE like (Drosophila),0,-1,1,-1,-1,1,0,1
ubiquitin-like 3,0,0,0,-1,-1,1,0,1
uncharacterized LOC100288798,0,1,0,1,1,1,0,1
myelin basic protein,0,0,1,0,1,1,0,1
PDZ and LIM domain 7 (enigma),0,0,1,-1,1,1,0,1
receptor accessory protein 3,-1,0,1,0,0,1,0,1
glutamate-rich 2,1,1,1,1,1,1,0,1
"phosphatidylinositol glycan anchor biosynthesis, class P",0,1,1,1,1,1,0,1
"6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 2",0,-1,-1,-1,-1,1,0,1
"prostaglandin E receptor 2 (subtype EP2), 53kDa",0,0,0,0,1,1,0,1
"complement component 1, r subcomponent-like",0,0,1,0,-1,1,0,1
"RAB26, member RAS oncogene family",-1,1,0,1,0,1,0,1
synaptotagmin-like 2,1,-1,0,0,-1,1,0,1
BEN domain containing 6,0,1,1,1,1,1,0,1
lnc-CTBP1-1:1,0,1,1,1,0,1,0,1
uncharacterized LOC286068,0,0,0,0,0,1,0,1
"solute carrier family 16, member 2 (thyroid hormone transporter)",0,-1,-1,-1,-1,1,0,1
microtubule-actin crosslinking factor 1,-1,0,-1,0,-1,1,0,1
chromosome 6 open reading frame 89,0,0,0,0,0,1,0,1
uncharacterized LOC101929412,0,0,0,0,0,1,0,1
"RAB33A, member RAS oncogene family",-1,1,0,1,1,1,0,1
ankyrin repeat domain 13C,-1,1,1,1,0,1,0,1
"GRB2 associated, regulator of MAPK1",-1,0,1,1,0,1,0,1
coiled-coil domain containing 85C,0,1,0,1,0,1,0,1
sorting nexin 18,0,0,-1,0,0,1,0,1
uncharacterized LOC100128108,0,1,1,0,1,1,0,1
HOXB cluster antisense RNA 1,-1,-1,-1,-1,-1,1,0,1
kinesin family member 6,0,1,1,1,0,1,0,1
ZBED6 C-terminal like,1,1,0,0,1,1,0,1
"ATPase, Na+/K+ transporting, alpha 2 polypeptide",-1,-1,-1,1,-1,1,0,1
"phospholipase C, delta 4",-1,1,1,0,0,1,0,1
DPH6 antisense RNA 1 (head to head),0,0,1,0,0,1,0,1
"acyl-CoA oxidase 1, palmitoyl",0,1,0,0,0,1,0,1
BAIAP2 antisense RNA 1 (head to head),0,-1,0,-1,-1,1,0,1
syntaxin 16,0,0,-1,0,-1,1,0,1
carnosine dipeptidase 1 (metallopeptidase M20 family),0,1,1,1,1,1,0,1
uncharacterized LOC101927894,0,0,0,0,0,1,0,1
basonuclin 1,0,0,0,0,1,1,0,1
transcription factor-like 5 (basic helix-loop-helix),0,0,1,0,-1,1,0,1
"protein kinase, AMP-activated, alpha 1 catalytic subunit",0,0,0,0,0,1,0,1
chemokine (C-C motif) receptor 10,0,1,1,1,0,1,0,1
cadherin-related 23,0,0,1,1,0,1,0,1
nuclear RNA export factor 3,0,0,0,0,0,1,0,1
"collagen, type I, alpha 1",1,0,1,0,1,1,0,1
RAR-related orphan receptor C,0,1,0,1,0,1,0,1
hCG2003663,0,-1,0,0,-1,1,0,1
glucokinase (hexokinase 4),1,1,1,1,1,1,0,1
carbohydrate (N-acetylglucosamine-6-O) sulfotransferase 2,0,1,1,1,1,1,0,1
EGF-like repeats and discoidin I-like domains 3,-1,1,0,1,1,1,0,1
SH3-domain GRB2-like (endophilin) interacting protein 1,0,1,-1,1,1,1,0,1
BAALC antisense RNA 2,0,1,0,1,1,1,0,1
NDRG family member 2,-1,-1,-1,1,-1,1,0,1
"protein kinase, AMP-activated, alpha 1 catalytic subunit",0,0,-1,0,0,1,0,1
proline/serine-rich coiled-coil 1,-1,-1,-1,-1,-1,1,0,1
melanoregulin,0,0,1,1,0,1,0,1
microtubule associated serine/threonine kinase 1,0,1,1,1,1,1,0,1
acyl-CoA synthetase family member 2,-1,1,1,1,0,1,0,1
"serpin peptidase inhibitor, clade A (alpha-1 antiproteinase, antitrypsin), member 6",0,1,0,0,0,1,0,1
proprotein convertase subtilisin/kexin type 9,0,0,0,1,0,1,0,1
CAP-GLY domain containing linker protein 3,0,1,0,1,0,1,0,1
spermatogenesis associated 13,0,0,0,-1,-1,1,0,1
kinesin family member 5C,1,1,-1,1,1,1,0,1
dystonin,-1,-1,0,-1,-1,1,0,1
LURAP1L antisense RNA 1,0,0,-1,0,0,1,0,1
early endosome antigen 1,1,-1,-1,-1,-1,1,0,1
"phosphatidylinositol glycan anchor biosynthesis, class Z",0,1,1,1,-1,1,0,1
leucine rich repeat containing 45,0,0,0,0,-1,1,0,1
"nuclear receptor subfamily 1, group H, member 3",-1,1,1,0,1,1,0,1
polypeptide N-acetylgalactosaminyltransferase 10,0,0,1,-1,0,1,0,1
cancer susceptibility candidate 2 (non-protein coding),0,-1,0,0,-1,1,0,1
dual specificity phosphatase 18,0,-1,0,-1,-1,1,0,1
BBOX1 antisense RNA 1,0,-1,-1,-1,-1,1,0,1
sarcospan,-1,1,1,1,0,1,0,1
lnc-SRPX2-1:1,-1,-1,1,-1,0,1,0,1
pre-B-cell leukemia homeobox 4,0,-1,-1,-1,-1,1,0,1
APCDD1L antisense RNA 1 (head to head),0,0,0,-1,0,1,0,1
frizzled class receptor 2,-1,-1,1,-1,-1,1,0,1
"protein kinase, cAMP-dependent, regulatory, type II, beta",0,1,1,1,1,1,0,1
"potassium channel, voltage gated subfamily E regulatory beta subunit 4",-1,0,-1,-1,0,1,0,1
cytohesin 4,1,1,0,0,-1,1,0,1
"Dab, mitogen-responsive phosphoprotein, homolog 2 (Drosophila)",0,1,0,1,1,1,0,1
NIMA-related kinase 10,0,0,-1,-1,0,1,0,1
FERM domain containing 4A,0,0,-1,0,0,1,0,1
lnc-GGCT-1:12,0,0,0,0,0,1,0,1
protein S (alpha),1,-1,1,-1,0,1,0,1
lnc-ZRANB1-2:2,0,0,0,0,0,1,0,1
heat shock 27kDa protein 2,-1,1,1,1,1,1,0,1
"pregnancy-associated plasma protein A, pappalysin 1",-1,0,1,1,0,1,0,1
chromosome 1 open reading frame 228,0,1,1,1,0,1,0,1
"sperm acrosome associated 6, pseudogene",0,0,-1,1,0,1,0,1
long intergenic non-protein coding RNA 1137,0,0,1,0,1,1,0,1
long intergenic non-protein coding RNA 1021,0,0,0,0,0,1,0,1
"scavenger receptor cysteine rich family, 4 domains",1,0,1,0,1,1,0,1
"ATP-binding cassette, sub-family C (CFTR/MRP), member 6",0,0,0,-1,1,1,0,1
uncharacterized LOC728730,0,1,1,1,0,1,0,1
uncharacterized LOC100293748,0,0,0,0,0,1,0,1
ZNF503 antisense RNA 2,-1,1,1,0,1,1,0,1
HOXA11 antisense RNA,0,0,0,0,0,1,0,1
HLA complex group 11 (non-protein coding),0,0,0,1,0,1,0,1
prostaglandin E receptor 4 (subtype EP4),0,0,-1,-1,0,1,0,1
"tumor necrosis factor (ligand) superfamily, member 12",0,1,1,1,0,1,0,1
"family with sequence similarity 196, member A",-1,1,1,1,1,1,0,1
"pleckstrin homology domain containing, family A member 6",0,1,0,1,-1,1,0,1
"killer cell lectin-like receptor subfamily G, member 1",0,1,0,0,1,1,0,1
uncharacterized LOC646762,0,0,0,0,0,1,0,1
chromosome 16 open reading frame 89,-1,0,1,1,0,1,0,1
MAM domain containing glycosylphosphatidylinositol anchor 1,1,0,1,1,-1,1,0,1
leucine-rich single-pass membrane protein 1,0,-1,-1,0,-1,1,0,1
zinc finger protein 192 pseudogene 1,0,-1,-1,-1,-1,1,0,1
"protein tyrosine phosphatase, receptor type, S",0,0,0,-1,0,1,0,1
argininosuccinate synthase 1,-1,1,-1,1,1,1,0,1
regulating synaptic membrane exocytosis 3,0,1,0,1,0,1,0,1
lnc-FAM160A1-1:2,0,-1,-1,1,-1,1,0,1
plexin D1,0,1,1,0,1,1,0,1
renin binding protein,0,0,0,0,-1,1,0,1
uncharacterized LOC100288911,-1,1,-1,1,0,1,0,1
jagged 2,0,1,1,0,0,1,0,1
leucine rich repeat neuronal 3,-1,0,-1,-1,-1,1,0,1
"guanylate binding protein 2, interferon-inducible",0,1,1,0,0,1,0,1
uncharacterized LOC648987,-1,-1,-1,-1,-1,1,0,1
long intergenic non-protein coding RNA 1021,0,0,0,0,0,1,0,1
brain-specific angiogenesis inhibitor 2,0,1,1,0,0,1,0,1
"collagen, type XII, alpha 1",-1,0,1,1,1,1,0,1
nucleic acid binding protein 1,1,0,1,0,1,1,0,1
formin 1,-1,1,0,0,0,1,0,1
CNTFR antisense RNA 1,-1,-1,-1,1,-1,1,0,1
"membrane protein, palmitoylated 4 (MAGUK p55 subfamily member 4)",0,0,0,1,0,1,0,1
transmembrane protein 106B,0,1,1,1,1,1,0,1
"matrix metallopeptidase 3 (stromelysin 1, progelatinase)",0,0,0,0,1,1,0,1
"protein phosphatase 2, regulatory subunit B, beta",0,1,1,1,1,1,0,1
synaptopodin,1,0,0,-1,0,1,0,1
"sushi-repeat containing protein, X-linked 2",-1,-1,1,-1,0,1,0,1
natriuretic peptide receptor 3,0,0,-1,-1,1,1,0,1
"consortin, connexin sorting protein",-1,1,0,1,0,1,0,1
G protein-coupled receptor 68,0,1,0,1,1,1,0,1
5'-nucleotidase domain containing 1,0,1,1,1,1,1,0,1
"cytochrome P450, family 19, subfamily A, polypeptide 1",0,0,0,0,1,1,0,1
cell division cycle 14B,0,1,-1,-1,-1,1,0,1
S100 calcium binding protein A3,-1,-1,-1,-1,-1,1,0,1
"ABI family, member 3 (NESH) binding protein",-1,0,0,0,-1,1,0,1
"deltex 4, E3 ubiquitin ligase",0,0,1,0,1,1,0,1
protein S (alpha),0,-1,1,-1,0,1,0,1
long intergenic non-protein coding RNA 1563,-1,-1,-1,1,-1,1,0,1
"DnaJ (Hsp40) homolog, subfamily B, member 5",0,1,1,1,1,1,0,1
"RAB27B, member RAS oncogene family",-1,1,-1,0,1,1,0,1
"TSC22 domain family, member 2",1,1,1,1,1,1,0,1
junctional adhesion molecule 2,-1,-1,0,0,-1,1,0,1
chromosome 5 open reading frame 63,0,-1,-1,-1,0,1,0,1
zinc fingers and homeoboxes 3,0,-1,-1,0,0,1,0,1
"NLR family, pyrin domain containing 12",0,0,0,0,0,1,0,1
adenomatosis polyposis coli down-regulated 1-like,-1,-1,1,-1,1,1,0,1
chitinase 3-like 2,1,1,-1,0,-1,1,0,1
S100 calcium binding protein A4,-1,-1,-1,-1,-1,1,0,1
uncharacterized LOC100507487,0,-1,0,0,0,1,0,1
"wingless-type MMTV integration site family, member 10B",0,0,1,0,0,1,0,1
uncharacterized LOC101928915,0,0,0,0,0,1,0,1
"DIRAS family, GTP-binding RAS-like 3",0,1,1,-1,1,1,0,1
myosin regulatory light chain interacting protein,-1,0,-1,0,-1,1,0,1
LYR motif containing 9,-1,1,1,1,1,1,0,1
SEMA3B antisense RNA 1 (head to head),-1,1,1,1,0,1,0,1
long intergenic non-protein coding RNA 1550,1,-1,-1,0,0,1,0,1
PAX3 and PAX7 binding protein 1,0,0,0,0,0,1,0,1
prolyl 3-hydroxylase 2,-1,0,1,-1,1,1,0,1
"mannosyl (alpha-1,6-)-glycoprotein beta-1,6-N-acetyl-glucosaminyltransferase, isozyme B",0,1,1,1,-1,1,0,1
Epstein-Barr virus induced 3,0,1,1,1,1,1,0,1
"laminin, beta 3",-1,-1,-1,-1,-1,1,0,1
uncharacterized LOC100506974,-1,-1,-1,-1,-1,1,0,1
lnc-JPH3-1:1,0,0,0,0,0,1,0,1
ybeY metallopeptidase (putative),0,0,0,0,1,1,0,1
"transmembrane protease, serine 15",0,0,0,0,0,1,0,1
lnc-ANKRD34B-2:1,0,1,1,1,-1,1,0,1
lnc-EBF1-2:1,-1,-1,-1,1,-1,1,0,1
RASSF8 atnisense RNA 1,0,1,0,1,0,1,0,1
uncharacterized LOC79999,0,0,0,0,0,1,0,1
annexin A6,-1,0,1,1,1,1,0,1
KDEL (Lys-Asp-Glu-Leu) endoplasmic reticulum protein retention receptor 3,0,0,1,-1,1,1,0,1
"AT hook, DNA binding motif, containing 1",0,1,0,1,-1,1,0,1
methyltransferase like 7B,-1,-1,-1,-1,-1,1,0,1
"DnaJ (Hsp40) homolog, subfamily C, member 21",0,0,0,1,0,1,0,1
mesoderm specific transcript,0,1,1,-1,0,1,0,1
sphingosine-1-phosphate receptor 3,-1,0,1,0,1,1,0,1
CDP-diacylglycerol synthase (phosphatidate cytidylyltransferase) 1,0,1,0,1,0,1,0,1
golgin B1,0,1,1,1,1,1,0,1
Ral GEF with PH domain and SH3 binding motif 2,0,1,1,0,1,1,0,1
"guanylate cyclase 1, soluble, beta 3",0,1,0,1,1,1,0,1
MX dynamin-like GTPase 2,1,1,0,1,1,1,0,1
2'-5'-oligoadenylate synthetase-like,0,1,1,1,1,1,0,1
"nuclear receptor subfamily 2, group F, member 1",0,-1,1,1,-1,1,0,1
dermatan sulfate epimerase-like,-1,1,-1,0,1,1,0,1
pregnancy specific beta-1-glycoprotein 9,0,0,0,0,0,1,0,1
dermokine,0,0,0,1,0,1,0,1
DPY30 domain containing 2,0,-1,-1,-1,-1,1,0,1
long intergenic non-protein coding RNA 520,0,0,0,0,0,1,0,1
lnc-TMEM99-4:1,0,0,0,0,0,1,0,1
transcription factor 4,0,0,-1,0,-1,1,0,1
kyphoscoliosis peptidase,0,1,0,0,0,1,0,1
"sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3C",1,-1,1,0,0,1,0,1
"potassium channel, voltage gated KQT-like subfamily Q, member 1",0,1,0,0,0,1,0,1
PHD finger protein 8,0,1,0,0,0,1,0,1
"glucosidase, alpha; acid",0,1,1,1,1,1,0,1
myosin X,-1,-1,1,-1,1,1,0,1
"family with sequence similarity 21, member C",0,1,0,1,-1,1,0,1
sperm associated antigen 9,-1,1,1,0,-1,1,0,1
DNA-damage-inducible transcript 4-like,-1,-1,0,1,-1,1,0,1
cancer susceptibility candidate 10,0,-1,-1,-1,-1,1,0,1
protocadherin 7,-1,1,1,0,1,1,0,1
neuron-derived neurotrophic factor,0,-1,-1,-1,-1,1,0,1
B-cell CLL/lymphoma 6,0,0,0,0,0,1,0,1
death associated protein-like 1,1,0,0,0,0,1,0,1
aldehyde dehydrogenase 2 family (mitochondrial),0,1,0,1,0,1,0,1
"collagen, type IV, alpha 3 (Goodpasture antigen) binding protein",0,0,0,0,0,1,0,1
outer dense fiber of sperm tails 3B,-1,-1,-1,-1,-1,1,0,1
"family with sequence similarity 134, member B",0,-1,0,0,-1,1,0,1
TP53 target 1 (non-protein coding),0,0,1,0,-1,1,0,1
CREB regulated transcription coactivator 1,0,0,0,1,-1,1,0,1
"zinc finger, CW type with PWWP domain 1",1,-1,0,1,1,1,0,1
"adrenergic, beta, receptor kinase 2",-1,0,-1,1,-1,1,0,1
Rho-related BTB domain containing 1,1,-1,-1,-1,0,1,0,1
activating transcription factor 7 interacting protein,0,0,0,0,-1,1,0,1
exocyst complex component 4,0,0,1,0,0,1,0,1
ras homolog family member Q,-1,0,0,0,0,1,0,1
long intergenic non-protein coding RNA 520,0,0,0,0,0,1,0,1
"platelet-derived growth factor receptor, beta polypeptide",-1,-1,-1,-1,-1,1,0,1
uncharacterized LOC728730,0,1,1,1,0,1,0,1
"killer cell lectin-like receptor subfamily C, member 4",-1,1,-1,-1,-1,1,0,1
ubiquitin specific peptidase 18,-1,1,-1,-1,-1,1,0,1
T-box 3,0,0,0,0,0,1,0,1
fatty acid hydroxylase domain containing 2,-1,-1,-1,-1,-1,1,0,1
coiled-coil domain containing 153,0,0,1,-1,0,1,0,1
early B-cell factor 1,-1,0,0,1,1,1,0,1
zinc fingers and homeoboxes 3,-1,0,-1,0,-1,1,0,1
uncharacterized LOC339862,0,0,0,0,0,1,0,1
coiled-coil domain containing 102B,-1,0,-1,-1,1,1,0,1
ecotropic viral integration site 2B,0,1,-1,1,-1,1,0,1
"sulfotransferase family, cytosolic, 1C, member 2",-1,0,0,0,0,1,0,1
"ATP-binding cassette, sub-family C (CFTR/MRP), member 6",0,-1,-1,-1,1,1,0,1
zinc finger protein 618,0,1,0,0,0,1,0,1
long intergenic non-protein coding RNA 1003,-1,-1,0,-1,-1,1,0,1
axin 2,-1,1,1,1,-1,1,0,1
leucine-rich repeat containing G protein-coupled receptor 4,0,-1,-1,0,-1,1,0,1
tensin 2,-1,1,0,1,1,1,0,1
uncharacterized LOC102723973,0,0,0,1,0,1,0,1
"pleckstrin homology domain containing, family A (phosphoinositide binding specific) member 4",0,-1,1,-1,0,1,0,1
lnc-IFNG-3:1,0,0,0,0,0,1,0,1
"potassium channel, voltage gated subfamily A regulatory beta subunit 2",0,0,-1,0,0,1,0,1
uncharacterized LOC100506258,0,0,0,0,0,1,0,1
long intergenic non-protein coding RNA 472,0,-1,-1,0,-1,1,0,1
glucagon receptor,0,0,0,0,0,1,0,1
"AF4/FMR2 family, member 1",0,0,0,0,-1,1,0,1
"crystallin, alpha B",-1,1,0,1,1,1,0,1
low density lipoprotein receptor-related protein 4,-1,0,-1,0,-1,1,0,1
decorin,-1,0,-1,-1,-1,1,0,1
chromosome 14 open reading frame 132,0,1,0,1,-1,1,0,1
"lipase, hepatic",0,0,0,0,0,1,0,1
Jrk homolog (mouse),0,0,0,0,0,1,0,1
"collagen, type IX, alpha 2",-1,1,1,0,1,1,0,1
dispatched homolog 2 (Drosophila),0,1,1,1,1,1,0,1
"TBC1 domain family, member 8B (with GRAM domain)",0,0,0,1,1,1,0,1
"ATP-binding cassette, sub-family C (CFTR/MRP), member 6",0,0,0,0,0,1,0,1
"NUAK family, SNF1-like kinase, 2",1,0,1,0,-1,1,0,1
"protein phosphatase 1, regulatory subunit 8",0,0,0,0,0,1,0,1
myosin light chain kinase,0,1,0,1,0,1,0,1
transmembrane protein 255A,-1,-1,-1,-1,-1,1,0,1
long intergenic non-protein coding RNA 545,0,0,0,0,0,1,0,1
"collagen, type VIII, alpha 1",0,-1,0,-1,-1,1,0,1
insulin-like growth factor 2 mRNA binding protein 2,0,-1,0,1,0,1,0,1
ATP/GTP binding protein-like 2,0,-1,0,-1,-1,1,0,1
"protein kinase, cAMP-dependent, regulatory, type II, beta",1,1,0,1,1,1,0,1
IQ motif containing D,0,-1,0,-1,-1,1,0,1
cyclin L2,0,0,0,0,1,1,0,1
uncharacterized LOC100507661,-1,-1,-1,-1,-1,1,0,1
"interleukin 1 receptor, type I",1,1,0,1,1,1,0,1
macrophage stimulating 1 (hepatocyte growth factor-like),0,0,1,0,0,1,0,1
uncharacterized LOC102723834,0,0,0,0,0,1,0,1
twist family bHLH transcription factor 1,0,0,0,0,0,1,0,1
coiled-coil domain containing 30,0,0,0,-1,-1,1,0,1
"Rh blood group, CcEe antigens",0,1,0,0,1,1,0,1
acyl-CoA synthetase long-chain family member 5,0,1,0,1,0,1,0,1
glutaminase,-1,1,-1,1,0,1,0,1
"solute carrier family 44 (choline transporter), member 1",-1,0,0,0,0,1,0,1
chromosome 12 open reading frame 5,0,1,1,0,1,1,0,1
selenium binding protein 1,-1,1,1,1,0,1,0,1
SP140 nuclear body protein,0,0,0,0,0,1,0,1
dynamin 3,-1,1,1,1,1,1,0,1
uncharacterized LOC102724933,0,0,0,0,0,1,0,1
plexin domain containing 1,0,1,0,0,0,1,0,1
immediate early response 5-like,1,-1,0,-1,0,1,0,1
formyl peptide receptor 1,1,0,-1,0,0,1,0,1
"papilin, proteoglycan-like sulfated glycoprotein",-1,0,1,1,-1,1,0,1
FUN14 domain containing 1,1,1,0,1,0,1,0,1
obscurin-like 1,1,1,1,1,0,1,0,1
uncharacterized LOC101929470,0,0,0,0,0,1,0,1
"integrin, beta 4",0,-1,1,-1,-1,1,0,1
cathepsin O,0,-1,1,-1,0,1,0,1
RNA binding motif protein 4,0,-1,-1,1,0,1,0,1
telomerase-associated protein 1,0,-1,0,-1,0,1,0,1
histidine rich carboxyl terminus 1,0,0,1,1,0,1,0,1
"ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 5",0,-1,0,0,1,1,0,1
uveal autoantigen with coiled-coil domains and ankyrin repeats,0,-1,-1,-1,0,1,0,1
amyloid beta (A4) precursor protein,-1,1,0,1,-1,1,0,1
MAX dimerization protein 4,0,1,1,1,1,1,0,1
uncharacterized LOC101927894,0,0,0,0,0,1,0,1
podocan-like 1,0,1,1,0,0,1,0,1
sosondowah ankyrin repeat domain family member D,1,1,0,0,-1,1,0,1
small ILF3/NF90-associated RNA G1,1,1,1,1,1,1,0,1
GTP cyclohydrolase I feedback regulator,1,1,0,1,-1,1,0,1
potassium channel tetramerization domain containing 4,0,1,1,0,0,1,0,1
"dynein, axonemal, heavy chain 2",0,1,1,1,1,1,0,1
patched domain containing 4,0,0,1,0,0,1,0,1
long intergenic non-protein coding RNA 1021,0,0,0,0,0,1,0,1
WW and C2 domain containing 1,-1,0,1,1,-1,1,0,1
zinc finger protein 837,0,0,0,-1,0,1,0,1
aquaporin 9,1,0,-1,1,0,1,0,1
DEP domain containing MTOR-interacting protein,0,1,0,1,0,1,0,1
tropomodulin 2 (neuronal),-1,1,1,1,1,1,0,1
chimerin 2,-1,-1,-1,1,0,1,0,1
"histone cluster 2, H2aa4",1,0,-1,-1,1,1,0,1
four and a half LIM domains 3,1,0,1,0,1,1,0,1
lnc-ZC3H12D-2:1,0,0,0,0,0,1,0,1
tropomyosin 2 (beta),0,1,1,0,1,1,0,1
uncharacterized LOC643977,0,1,0,-1,-1,1,0,1
